locus,symbols,datasets,datasetIDs,essentiality status,essentiality consensus
SAOUHSC_02411,,1,359,NE,Nonessential
SAOUHSC_02412,,1,359,NE,Nonessential
SAOUHSC_02416,,1,359,NE,Nonessential
SAOUHSC_02417,,1,359,NE,Nonessential
SAOUHSC_02418,,1,359,NE,Nonessential
SAOUHSC_02419,,1,359,NE,Nonessential
SAOUHSC_02420,,1,359,NE,Nonessential
SAOUHSC_02422,,1,359,NE,Nonessential
SAOUHSC_02423,,1,359,NE,Nonessential
SAOUHSC_02424,,1,359,NE,Nonessential
SAOUHSC_02425,,1,359,NE,Nonessential
SAOUHSC_02426,,1,359,NE,Nonessential
SAOUHSC_02427,,1,359,NE,Nonessential
SAOUHSC_02428,,1,359,NE,Nonessential
SAOUHSC_02430,,1,359,NE,Nonessential
SAOUHSC_02432,,1,359,NE,Nonessential
SAOUHSC_02433,,1,359,NE,Nonessential
SAOUHSC_02434,,1,359,NE,Nonessential
SAOUHSC_02435,,1,359,NE,Nonessential
SAOUHSC_02436,,1,359,NE,Nonessential
SAOUHSC_02437,,1,359,NE,Nonessential
SAOUHSC_02438,,1,359,NE,Nonessential
SAOUHSC_02440,,1,359,NE,Nonessential
SAOUHSC_02441,,1,359,NE,Nonessential
SAOUHSC_02442,,1,359,NE,Nonessential
SAOUHSC_02443,,1,359,NE,Nonessential
SAOUHSC_02444,,1,359,NE,Nonessential
SAOUHSC_02445,,1,359,NE,Nonessential
SAOUHSC_02447,,1,359,NE,Nonessential
SAOUHSC_02448,,1,359,NE,Nonessential
SAOUHSC_02449,,1,359,NE,Nonessential
SAOUHSC_02450,,1,359,NE,Nonessential
SAOUHSC_02451,,1,359,NE,Nonessential
SAOUHSC_02452,,1,359,NE,Nonessential
SAOUHSC_02453,,1,359,NE,Nonessential
SAOUHSC_02454,,1,359,NE,Nonessential
SAOUHSC_02455,,1,359,NE,Nonessential
SAOUHSC_02456,,1,359,NE,Nonessential
SAOUHSC_02457,,1,359,NE,Nonessential
SAOUHSC_02458,,1,359,NE,Nonessential
SAOUHSC_02459,,1,359,NE,Nonessential
SAOUHSC_02460,,1,359,NE,Nonessential
SAOUHSC_02461,,1,359,NE,Nonessential
SAOUHSC_02462,,1,359,NE,Nonessential
SAOUHSC_02463,,1,359,NE,Nonessential
SAOUHSC_02464,,1,359,NE,Nonessential
SAOUHSC_02465,,1,359,NE,Nonessential
SAOUHSC_02466,,1,359,NE,Nonessential
SAOUHSC_02467,,1,359,NE,Nonessential
SAOUHSC_02468,,1,359,NE,Nonessential
SAOUHSC_02469,,1,359,NE,Nonessential
SAOUHSC_02470,,1,359,NE,Nonessential
SAOUHSC_02471,,1,359,NE,Nonessential
SAOUHSC_02472,,1,359,NE,Nonessential
SAOUHSC_02473,,1,359,NE,Nonessential
SAOUHSC_02474,,1,359,NE,Nonessential
SAOUHSC_02475,,1,359,NE,Nonessential
SAOUHSC_02476,,1,359,NE,Nonessential
SAOUHSC_02477,rpsI,1,359,E,Essential
SAOUHSC_02478,rplM,1,359,E,Essential
SAOUHSC_02480,truA,1,359,NE,Nonessential
SAOUHSC_02481,,1,359,NE,Nonessential
SAOUHSC_02482,cbiO,1,359,NE,Nonessential
SAOUHSC_02483,cbiO,1,359,NE,Nonessential
SAOUHSC_02484,rplQ,1,359,E,Essential
SAOUHSC_02485,,1,359,E,Essential
SAOUHSC_02486,,1,359,E,Essential
SAOUHSC_02487,rpsM,1,359,E,Essential
SAOUHSC_02488,rpmJ,1,359,E,Essential
SAOUHSC_02489,infA,1,359,E,Essential
SAOUHSC_02490,adk,1,359,E,Essential
SAOUHSC_02491,secY,1,359,E,Essential
SAOUHSC_02492,rplO,1,359,E,Essential
SAOUHSC_02493,rpmD,1,359,E,Essential
SAOUHSC_02494,rpsE,1,359,E,Essential
SAOUHSC_02495,rplR,1,359,E,Essential
SAOUHSC_02496,rplF,1,359,E,Essential
SAOUHSC_02498,rpsH,1,359,E,Essential
SAOUHSC_02499,rpsN,1,359,E,Essential
SAOUHSC_02500,rplE,1,359,E,Essential
SAOUHSC_02501,rplX,1,359,E,Essential
SAOUHSC_02502,rplN,1,359,E,Essential
SAOUHSC_02503,rpsQ,1,359,E,Essential
SAOUHSC_02504,,1,359,E,Essential
SAOUHSC_02505,rplP,1,359,E,Essential
SAOUHSC_02506,rpsC,1,359,E,Essential
SAOUHSC_02507,rplV,1,359,E,Essential
SAOUHSC_02508,rpsS,1,359,E,Essential
SAOUHSC_02509,rplB,1,359,E,Essential
SAOUHSC_02510,rplW,1,359,E,Essential
SAOUHSC_02511,rplD,1,359,E,Essential
SAOUHSC_02512,rplC,1,359,E,Essential
SAOUHSC_02515,,1,359,NE,Nonessential
SAOUHSC_02516,,1,359,NE,Nonessential
SAOUHSC_02517,,1,359,NE,Nonessential
SAOUHSC_02518,,1,359,NE,Nonessential
SAOUHSC_02519,,1,359,NE,Nonessential
SAOUHSC_02520,,1,359,NE,Nonessential
SAOUHSC_02521,,1,359,NE,Nonessential
SAOUHSC_02522,,1,359,NE,Nonessential
SAOUHSC_02523,,1,359,NE,Nonessential
SAOUHSC_02524,,1,359,NE,Nonessential
SAOUHSC_02525,,1,359,NE,Nonessential
SAOUHSC_02527,,1,359,E,Essential
SAOUHSC_02528,,1,359,NE,Nonessential
SAOUHSC_02529,,1,359,NE,Nonessential
SAOUHSC_02530,,1,359,NE,Nonessential
SAOUHSC_02531,,1,359,NE,Nonessential
SAOUHSC_02532,,1,359,NE,Nonessential
SAOUHSC_02533,,1,359,NE,Nonessential
SAOUHSC_02534,,1,359,NE,Nonessential
SAOUHSC_02535,,1,359,NE,Nonessential
SAOUHSC_02536,,1,359,NE,Nonessential
SAOUHSC_02537,mobA,1,359,NE,Nonessential
SAOUHSC_02538,,1,359,NE,Nonessential
SAOUHSC_02540,,1,359,NE,Nonessential
SAOUHSC_02541,,1,359,NE,Nonessential
SAOUHSC_02542,,1,359,NE,Nonessential
SAOUHSC_02543,moaC,1,359,NE,Nonessential
SAOUHSC_02544,,1,359,NE,Nonessential
SAOUHSC_02545,,1,359,NE,Nonessential
SAOUHSC_02546,,1,359,NE,Nonessential
SAOUHSC_02547,,1,359,NE,Nonessential
SAOUHSC_02549,,1,359,NE,Nonessential
SAOUHSC_02550,,1,359,NE,Nonessential
SAOUHSC_02551,,1,359,NE,Nonessential
SAOUHSC_02552,,1,359,NE,Nonessential
SAOUHSC_02553,,1,359,NE,Nonessential
SAOUHSC_02554,,1,359,NE,Nonessential
SAOUHSC_02555,,1,359,NE,Nonessential
SAOUHSC_02556,,1,359,NE,Nonessential
SAOUHSC_02557,,1,359,NE,Nonessential
SAOUHSC_02558,ureA,1,359,NE,Nonessential
SAOUHSC_02559,ureB,1,359,NE,Nonessential
SAOUHSC_02561,ureC,1,359,NE,Nonessential
SAOUHSC_02562,ureE,1,359,NE,Nonessential
SAOUHSC_02563,,1,359,NE,Nonessential
SAOUHSC_02564,,1,359,NE,Nonessential
SAOUHSC_02565,,1,359,NE,Nonessential
SAOUHSC_02566,,1,359,NE,Nonessential
SAOUHSC_02567,,1,359,NE,Nonessential
SAOUHSC_02568,,1,359,NE,Nonessential
SAOUHSC_02569,,1,359,NE,Nonessential
SAOUHSC_02570,,1,359,NE,Nonessential
SAOUHSC_02571,,1,359,E,Essential
SAOUHSC_02572,,1,359,E,Essential
SAOUHSC_02573,,1,359,NE,Nonessential
SAOUHSC_02574,,1,359,NE,Nonessential
SAOUHSC_02575,,1,359,E,Essential
SAOUHSC_02576,,1,359,NE,Nonessential
SAOUHSC_02577,,1,359,NE,Nonessential
SAOUHSC_02579,,1,359,NE,Nonessential
SAOUHSC_02580,,1,359,NE,Nonessential
SAOUHSC_02581,,1,359,NE,Nonessential
SAOUHSC_02582,,1,359,NE,Nonessential
SAOUHSC_02583,,1,359,NE,Nonessential
SAOUHSC_02584,,1,359,NE,Nonessential
SAOUHSC_02585,,1,359,NE,Nonessential
SAOUHSC_02586,,1,359,NE,Nonessential
SAOUHSC_02587,,1,359,NE,Nonessential
SAOUHSC_02588,,1,359,NE,Nonessential
SAOUHSC_02589,,1,359,NE,Nonessential
SAOUHSC_02590,,1,359,NE,Nonessential
SAOUHSC_02591,,1,359,NE,Nonessential
SAOUHSC_02592,,1,359,NE,Nonessential
SAOUHSC_02593,,1,359,NE,Nonessential
SAOUHSC_02594,,1,359,NE,Nonessential
SAOUHSC_02595,,1,359,NE,Nonessential
SAOUHSC_02596,,1,359,NE,Nonessential
SAOUHSC_02597,,1,359,NE,Nonessential
SAOUHSC_02599,,1,359,NE,Nonessential
SAOUHSC_02600,,1,359,NE,Nonessential
SAOUHSC_02601,,1,359,NE,Nonessential
SAOUHSC_02602,,1,359,NE,Nonessential
SAOUHSC_02603,,1,359,NE,Nonessential
SAOUHSC_02604,,1,359,NE,Nonessential
SAOUHSC_02605,,1,359,NE,Nonessential
SAOUHSC_02606,,1,359,NE,Nonessential
SAOUHSC_02607,,1,359,NE,Nonessential
SAOUHSC_02608,,1,359,NE,Nonessential
SAOUHSC_02609,,1,359,NE,Nonessential
SAOUHSC_02610,,1,359,NE,Nonessential
SAOUHSC_02611,,1,359,NE,Nonessential
SAOUHSC_02612,,1,359,E,Essential
SAOUHSC_02613,,1,359,NE,Nonessential
SAOUHSC_02614,,1,359,NE,Nonessential
SAOUHSC_02615,,1,359,NE,Nonessential
SAOUHSC_02616,,1,359,NE,Nonessential
SAOUHSC_02618,,1,359,NE,Nonessential
SAOUHSC_02619,,1,359,NE,Nonessential
SAOUHSC_02620,,1,359,NE,Nonessential
SAOUHSC_02621,,1,359,NE,Nonessential
SAOUHSC_02622,,1,359,NE,Nonessential
SAOUHSC_02623,,1,359,E,Essential
SAOUHSC_02624,,1,359,NE,Nonessential
SAOUHSC_02625,,1,359,NE,Nonessential
SAOUHSC_02626,,1,359,NE,Nonessential
SAOUHSC_02627,,1,359,NE,Nonessential
SAOUHSC_02628,,1,359,NE,Nonessential
SAOUHSC_02629,,1,359,NE,Nonessential
SAOUHSC_02630,,1,359,NE,Nonessential
SAOUHSC_02631,,1,359,NE,Nonessential
SAOUHSC_02632,,1,359,NE,Nonessential
SAOUHSC_02633,,1,359,NE,Nonessential
SAOUHSC_02634,,1,359,NE,Nonessential
SAOUHSC_02635,,1,359,NE,Nonessential
SAOUHSC_02636,,1,359,NE,Nonessential
SAOUHSC_02637,,1,359,NE,Nonessential
SAOUHSC_02638,,1,359,NE,Nonessential
SAOUHSC_02639,,1,359,NE,Nonessential
SAOUHSC_02640,,1,359,NE,Nonessential
SAOUHSC_02641,,1,359,NE,Nonessential
SAOUHSC_02643,,1,359,NE,Nonessential
SAOUHSC_02644,,1,359,NE,Nonessential
SAOUHSC_02645,,1,359,NE,Nonessential
SAOUHSC_02646,,1,359,NE,Nonessential
SAOUHSC_02647,,1,359,NE,Nonessential
SAOUHSC_02648,,1,359,NE,Nonessential
SAOUHSC_02649,,1,359,NE,Nonessential
SAOUHSC_02650,,1,359,NE,Nonessential
SAOUHSC_02651,,1,359,NE,Nonessential
SAOUHSC_02652,,1,359,NE,Nonessential
SAOUHSC_02653,,1,359,NE,Nonessential
SAOUHSC_02654,,1,359,NE,Nonessential
SAOUHSC_02655,,1,359,NE,Nonessential
SAOUHSC_02656,,1,359,NE,Nonessential
SAOUHSC_02657,,1,359,NE,Nonessential
SAOUHSC_02658,,1,359,NE,Nonessential
SAOUHSC_02659,,1,359,NE,Nonessential
SAOUHSC_02660,,1,359,NE,Nonessential
SAOUHSC_02661,,1,359,NE,Nonessential
SAOUHSC_02662,,1,359,NE,Nonessential
SAOUHSC_02663,,1,359,NE,Nonessential
SAOUHSC_02664,,1,359,NE,Nonessential
SAOUHSC_02665,,1,359,NE,Nonessential
SAOUHSC_02666,,1,359,NE,Nonessential
SAOUHSC_02667,,1,359,NE,Nonessential
SAOUHSC_02668,,1,359,NE,Nonessential
SAOUHSC_02669,,1,359,NE,Nonessential
SAOUHSC_02670,,1,359,NE,Nonessential
SAOUHSC_02671,,1,359,NE,Nonessential
SAOUHSC_02672,,1,359,NE,Nonessential
SAOUHSC_02673,,1,359,NE,Nonessential
SAOUHSC_02674,,1,359,NE,Nonessential
SAOUHSC_02675,,1,359,NE,Nonessential
SAOUHSC_02676,,1,359,NE,Nonessential
SAOUHSC_02677,,1,359,NE,Nonessential
SAOUHSC_02678,,1,359,NE,Nonessential
SAOUHSC_02679,,1,359,NE,Nonessential
SAOUHSC_02680,,1,359,NE,Nonessential
SAOUHSC_02681,,1,359,NE,Nonessential
SAOUHSC_02682,,1,359,NE,Nonessential
SAOUHSC_02683,,1,359,NE,Nonessential
SAOUHSC_02684,,1,359,NE,Nonessential
SAOUHSC_02685,,1,359,NE,Nonessential
SAOUHSC_02686,,1,359,NE,Nonessential
SAOUHSC_02687,,1,359,NE,Nonessential
SAOUHSC_02688,,1,359,NE,Nonessential
SAOUHSC_02689,,1,359,NE,Nonessential
SAOUHSC_02690,,1,359,NE,Nonessential
SAOUHSC_02691,,1,359,NE,Nonessential
SAOUHSC_02692,,1,359,NE,Nonessential
SAOUHSC_02693,,1,359,NE,Nonessential
SAOUHSC_02694,,1,359,NE,Nonessential
SAOUHSC_02695,,1,359,NE,Nonessential
SAOUHSC_02696,,1,359,NE,Nonessential
SAOUHSC_02697,,1,359,NE,Nonessential
SAOUHSC_02698,,1,359,NE,Nonessential
SAOUHSC_02699,,1,359,NE,Nonessential
SAOUHSC_02700,,1,359,NE,Nonessential
SAOUHSC_02701,,1,359,NE,Nonessential
SAOUHSC_02702,,1,359,NE,Nonessential
SAOUHSC_02703,gpmA,1,359,NE,Nonessential
SAOUHSC_02704,,1,359,NE,Nonessential
SAOUHSC_02705,,1,359,NE,Nonessential
SAOUHSC_02706,,1,359,NE,Nonessential
SAOUHSC_02707,,1,359,NE,Nonessential
SAOUHSC_02708,,1,359,NE,Nonessential
SAOUHSC_02709,,1,359,NE,Nonessential
SAOUHSC_02710,,1,359,NE,Nonessential
SAOUHSC_02711,,1,359,NE,Nonessential
SAOUHSC_02712,,1,359,NE,Nonessential
SAOUHSC_02713,,1,359,NE,Nonessential
SAOUHSC_02714,,1,359,NE,Nonessential
SAOUHSC_02715,,1,359,NE,Nonessential
SAOUHSC_02716,,1,359,NE,Nonessential
SAOUHSC_02717,,1,359,NE,Nonessential
SAOUHSC_02718,,1,359,NE,Nonessential
SAOUHSC_02719,,1,359,NE,Nonessential
SAOUHSC_02720,,1,359,E,Essential
SAOUHSC_02721,,1,359,NE,Nonessential
SAOUHSC_02722,,1,359,NE,Nonessential
SAOUHSC_02723,,1,359,NE,Nonessential
SAOUHSC_02724,,1,359,NE,Nonessential
SAOUHSC_02725,,1,359,NE,Nonessential
SAOUHSC_02726,,1,359,NE,Nonessential
SAOUHSC_02727,,1,359,NE,Nonessential
SAOUHSC_02728,,1,359,NE,Nonessential
SAOUHSC_02729,,1,359,NE,Nonessential
SAOUHSC_02731,,1,359,NE,Nonessential
SAOUHSC_02732,,1,359,NE,Nonessential
SAOUHSC_02733,,1,359,NE,Nonessential
SAOUHSC_02734,,1,359,NE,Nonessential
SAOUHSC_02736,,1,359,NE,Nonessential
SAOUHSC_02737,,1,359,NE,Nonessential
SAOUHSC_02738,,1,359,NE,Nonessential
SAOUHSC_02739,,1,359,NE,Nonessential
SAOUHSC_02740,,1,359,NE,Nonessential
SAOUHSC_02741,,1,359,NE,Nonessential
SAOUHSC_02742,,1,359,NE,Nonessential
SAOUHSC_02743,,1,359,NE,Nonessential
SAOUHSC_02744,,1,359,NE,Nonessential
SAOUHSC_02745,,1,359,NE,Nonessential
SAOUHSC_02746,,1,359,NE,Nonessential
SAOUHSC_02747,,1,359,NE,Nonessential
SAOUHSC_02750,,1,359,NE,Nonessential
SAOUHSC_02751,,1,359,NE,Nonessential
SAOUHSC_02752,,1,359,NE,Nonessential
SAOUHSC_02753,,1,359,NE,Nonessential
SAOUHSC_02754,,1,359,NE,Nonessential
SAOUHSC_02755,,1,359,NE,Nonessential
SAOUHSC_02756,,1,359,NE,Nonessential
SAOUHSC_02757,,1,359,E,Essential
SAOUHSC_02758,,1,359,NE,Nonessential
SAOUHSC_02759,,1,359,NE,Nonessential
SAOUHSC_02760,,1,359,NE,Nonessential
SAOUHSC_02761,,1,359,NE,Nonessential
SAOUHSC_02762,,1,359,NE,Nonessential
SAOUHSC_02763,,1,359,NE,Nonessential
SAOUHSC_02764,,1,359,NE,Nonessential
SAOUHSC_02765,,1,359,NE,Nonessential
SAOUHSC_02766,,1,359,NE,Nonessential
SAOUHSC_02767,,1,359,NE,Nonessential
SAOUHSC_02768,,1,359,NE,Nonessential
SAOUHSC_02769,,1,359,NE,Nonessential
SAOUHSC_02770,,1,359,NE,Nonessential
SAOUHSC_02771,,1,359,NE,Nonessential
SAOUHSC_02772,,1,359,NE,Nonessential
SAOUHSC_02773,,1,359,NE,Nonessential
SAOUHSC_02774,,1,359,NE,Nonessential
SAOUHSC_02775,,1,359,NE,Nonessential
SAOUHSC_02776,,1,359,NE,Nonessential
SAOUHSC_02777,,1,359,NE,Nonessential
SAOUHSC_02778,,1,359,NE,Nonessential
SAOUHSC_02779,,1,359,NE,Nonessential
SAOUHSC_02780,,1,359,NE,Nonessential
SAOUHSC_02781,,1,359,NE,Nonessential
SAOUHSC_02782,,1,359,NE,Nonessential
SAOUHSC_02783,,1,359,NE,Nonessential
SAOUHSC_02784,,1,359,NE,Nonessential
SAOUHSC_02785,,1,359,NE,Nonessential
SAOUHSC_02786,,1,359,NE,Nonessential
SAOUHSC_02787,,1,359,NE,Nonessential
SAOUHSC_02788,,1,359,NE,Nonessential
SAOUHSC_02789,,1,359,NE,Nonessential
SAOUHSC_02790,,1,359,NE,Nonessential
SAOUHSC_02791,,1,359,E,Essential
SAOUHSC_02793,,1,359,NE,Nonessential
SAOUHSC_02794,,1,359,NE,Nonessential
SAOUHSC_02795,,1,359,NE,Nonessential
SAOUHSC_02796,,1,359,NE,Nonessential
SAOUHSC_02797,,1,359,NE,Nonessential
SAOUHSC_02798,,1,359,NE,Nonessential
SAOUHSC_02799,,1,359,NE,Nonessential
SAOUHSC_02800,,1,359,NE,Nonessential
SAOUHSC_02801,,1,359,NE,Nonessential
SAOUHSC_02802,,1,359,NE,Nonessential
SAOUHSC_02803,,1,359,NE,Nonessential
SAOUHSC_02804,,1,359,NE,Nonessential
SAOUHSC_02805,,1,359,E,Essential
SAOUHSC_02806,,1,359,NE,Nonessential
SAOUHSC_02808,,1,359,NE,Nonessential
SAOUHSC_02809,,1,359,NE,Nonessential
SAOUHSC_02810,,1,359,NE,Nonessential
SAOUHSC_02811,,1,359,NE,Nonessential
SAOUHSC_02812,,1,359,NE,Nonessential
SAOUHSC_02813,,1,359,NE,Nonessential
SAOUHSC_02814,,1,359,NE,Nonessential
SAOUHSC_02815,,1,359,NE,Nonessential
SAOUHSC_02816,,1,359,NE,Nonessential
SAOUHSC_02817,,1,359,NE,Nonessential
SAOUHSC_02818,,1,359,NE,Nonessential
SAOUHSC_02819,,1,359,NE,Nonessential
SAOUHSC_02820,,1,359,NE,Nonessential
SAOUHSC_02821,,1,359,NE,Nonessential
SAOUHSC_02822,,1,359,NE,Nonessential
SAOUHSC_02823,,1,359,NE,Nonessential
SAOUHSC_02824,,1,359,NE,Nonessential
SAOUHSC_02825,,1,359,NE,Nonessential
SAOUHSC_02826,,1,359,NE,Nonessential
SAOUHSC_02827,,1,359,NE,Nonessential
SAOUHSC_02828,,1,359,NE,Nonessential
SAOUHSC_02829,,1,359,NE,Nonessential
SAOUHSC_02830,,1,359,NE,Nonessential
SAOUHSC_02831,,1,359,NE,Nonessential
SAOUHSC_02832,,1,359,NE,Nonessential
SAOUHSC_02833,,1,359,NE,Nonessential
SAOUHSC_02834,,1,359,NE,Nonessential
SAOUHSC_02836,,1,359,NE,Nonessential
SAOUHSC_02837,,1,359,NE,Nonessential
SAOUHSC_02838,,1,359,NE,Nonessential
SAOUHSC_02839,,1,359,NE,Nonessential
SAOUHSC_02840,,1,359,NE,Nonessential
SAOUHSC_02841,,1,359,NE,Nonessential
SAOUHSC_02842,,1,359,NE,Nonessential
SAOUHSC_02843,,1,359,NE,Nonessential
SAOUHSC_02844,,1,359,NE,Nonessential
SAOUHSC_02845,,1,359,NE,Nonessential
SAOUHSC_02846,,1,359,NE,Nonessential
SAOUHSC_02848,,1,359,NE,Nonessential
SAOUHSC_02849,,1,359,NE,Nonessential
SAOUHSC_02850,,1,359,NE,Nonessential
SAOUHSC_02851,,1,359,NE,Nonessential
SAOUHSC_02852,,1,359,NE,Nonessential
SAOUHSC_02853,,1,359,NE,Nonessential
SAOUHSC_02855,,1,359,NE,Nonessential
SAOUHSC_02856,,1,359,NE,Nonessential
SAOUHSC_02857,,1,359,NE,Nonessential
SAOUHSC_02858,,1,359,NE,Nonessential
SAOUHSC_02859,,1,359,E,Essential
SAOUHSC_02860,,1,359,E,Essential
SAOUHSC_02861,,1,359,NE,Nonessential
SAOUHSC_02862,,1,359,NE,Nonessential
SAOUHSC_02863,,1,359,NE,Nonessential
SAOUHSC_02864,,1,359,NE,Nonessential
SAOUHSC_02865,,1,359,NE,Nonessential
SAOUHSC_02866,,1,359,NE,Nonessential
SAOUHSC_02867,,1,359,NE,Nonessential
SAOUHSC_02868,,1,359,NE,Nonessential
SAOUHSC_02869,,1,359,NE,Nonessential
SAOUHSC_02871,,1,359,NE,Nonessential
SAOUHSC_02872,,1,359,NE,Nonessential
SAOUHSC_02873,,1,359,NE,Nonessential
SAOUHSC_02874,,1,359,NE,Nonessential
SAOUHSC_02875,,1,359,NE,Nonessential
SAOUHSC_02876,,1,359,NE,Nonessential
SAOUHSC_02877,,1,359,NE,Nonessential
SAOUHSC_02879,,1,359,NE,Nonessential
SAOUHSC_02880,,1,359,NE,Nonessential
SAOUHSC_02881,,1,359,NE,Nonessential
SAOUHSC_02882,,1,359,NE,Nonessential
SAOUHSC_02883,,1,359,NE,Nonessential
SAOUHSC_02885,,1,359,NE,Nonessential
SAOUHSC_02886,,1,359,NE,Nonessential
SAOUHSC_02887,,1,359,NE,Nonessential
SAOUHSC_02888,,1,359,NE,Nonessential
SAOUHSC_02889,,1,359,NE,Nonessential
SAOUHSC_02890,,1,359,NE,Nonessential
SAOUHSC_02891,,1,359,NE,Nonessential
SAOUHSC_02892,,1,359,NE,Nonessential
SAOUHSC_02893,,1,359,NE,Nonessential
SAOUHSC_02894,,1,359,NE,Nonessential
SAOUHSC_02895,,1,359,NE,Nonessential
SAOUHSC_02896,,1,359,NE,Nonessential
SAOUHSC_02897,,1,359,NE,Nonessential
SAOUHSC_02898,,1,359,NE,Nonessential
SAOUHSC_02899,,1,359,NE,Nonessential
SAOUHSC_02900,,1,359,NE,Nonessential
SAOUHSC_02901,,1,359,NE,Nonessential
SAOUHSC_02902,,1,359,NE,Nonessential
SAOUHSC_02903,,1,359,NE,Nonessential
SAOUHSC_02904,,1,359,NE,Nonessential
SAOUHSC_02905,,1,359,NE,Nonessential
SAOUHSC_02906,,1,359,NE,Nonessential
SAOUHSC_02907,,1,359,NE,Nonessential
SAOUHSC_02908,,1,359,NE,Nonessential
SAOUHSC_02909,,1,359,NE,Nonessential
SAOUHSC_02910,,1,359,NE,Nonessential
SAOUHSC_02911,,1,359,NE,Nonessential
SAOUHSC_02912,,1,359,NE,Nonessential
SAOUHSC_02913,,1,359,NE,Nonessential
SAOUHSC_02914,,1,359,NE,Nonessential
SAOUHSC_02915,,1,359,NE,Nonessential
SAOUHSC_02916,,1,359,NE,Nonessential
SAOUHSC_02918,panC,1,359,NE,Nonessential
SAOUHSC_02919,panB,1,359,NE,Nonessential
SAOUHSC_02920,,1,359,NE,Nonessential
SAOUHSC_02921,,1,359,NE,Nonessential
SAOUHSC_02922,,1,359,NE,Nonessential
SAOUHSC_02923,,1,359,NE,Nonessential
SAOUHSC_02924,,1,359,NE,Nonessential
SAOUHSC_02925,,1,359,NE,Nonessential
SAOUHSC_02926,,1,359,NE,Nonessential
SAOUHSC_02927,,1,359,NE,Nonessential
SAOUHSC_02928,,1,359,NE,Nonessential
SAOUHSC_02929,,1,359,NE,Nonessential
SAOUHSC_02930,,1,359,NE,Nonessential
SAOUHSC_02931,,1,359,NE,Nonessential
SAOUHSC_02932,,1,359,NE,Nonessential
SAOUHSC_02933,,1,359,NE,Nonessential
SAOUHSC_02934,,1,359,NE,Nonessential
SAOUHSC_02935,,1,359,NE,Nonessential
SAOUHSC_02936,,1,359,NE,Nonessential
SAOUHSC_02937,,1,359,NE,Nonessential
SAOUHSC_02939,,1,359,NE,Nonessential
SAOUHSC_02940,,1,359,NE,Nonessential
SAOUHSC_02941,,1,359,NE,Nonessential
SAOUHSC_02942,,1,359,NE,Nonessential
SAOUHSC_02943,,1,359,NE,Nonessential
SAOUHSC_02944,,1,359,NE,Nonessential
SAOUHSC_02945,,1,359,NE,Nonessential
SAOUHSC_02947,,1,359,NE,Nonessential
SAOUHSC_02948,,1,359,NE,Nonessential
SAOUHSC_02949,,1,359,NE,Nonessential
SAOUHSC_02950,,1,359,NE,Nonessential
SAOUHSC_02953,,1,359,NE,Nonessential
SAOUHSC_02954,,1,359,NE,Nonessential
SAOUHSC_02955,nsaS,1,359,NE,Nonessential
SAOUHSC_02956,nsaR,1,359,NE,Nonessential
SAOUHSC_02957,,1,359,NE,Nonessential
SAOUHSC_02958,,1,359,NE,Nonessential
SAOUHSC_02960,,1,359,NE,Nonessential
SAOUHSC_02961,,1,359,NE,Nonessential
SAOUHSC_02962,,1,359,NE,Nonessential
SAOUHSC_02963,,1,359,NE,Nonessential
SAOUHSC_02964,,1,359,NE,Nonessential
SAOUHSC_02965,,1,359,NE,Nonessential
SAOUHSC_02967,,1,359,NE,Nonessential
SAOUHSC_02968,,1,359,NE,Nonessential
SAOUHSC_02969,,1,359,NE,Nonessential
SAOUHSC_02970,,1,359,NE,Nonessential
SAOUHSC_02971,,1,359,NE,Nonessential
SAOUHSC_02972,,1,359,NE,Nonessential
SAOUHSC_02973,,1,359,NE,Nonessential
SAOUHSC_02974,,1,359,NE,Nonessential
SAOUHSC_02975,,1,359,NE,Nonessential
SAOUHSC_02976,,1,359,NE,Nonessential
SAOUHSC_02978,,1,359,NE,Nonessential
SAOUHSC_02979,,1,359,NE,Nonessential
SAOUHSC_02980,,1,359,NE,Nonessential
SAOUHSC_02982,,1,359,NE,Nonessential
SAOUHSC_02983,,1,359,NE,Nonessential
SAOUHSC_02984,,1,359,NE,Nonessential
SAOUHSC_02985,,1,359,NE,Nonessential
SAOUHSC_02986,,1,359,NE,Nonessential
SAOUHSC_02987,,1,359,NE,Nonessential
SAOUHSC_02988,,1,359,NE,Nonessential
SAOUHSC_02989,secY,1,359,NE,Nonessential
SAOUHSC_02990,,1,359,NE,Nonessential
SAOUHSC_02991,,1,359,NE,Nonessential
SAOUHSC_02992,,1,359,NE,Nonessential
SAOUHSC_02993,,1,359,NE,Nonessential
SAOUHSC_02994,,1,359,NE,Nonessential
SAOUHSC_02995,,1,359,NE,Nonessential
SAOUHSC_02996,,1,359,NE,Nonessential
SAOUHSC_02997,,1,359,NE,Nonessential
SAOUHSC_02998,,1,359,NE,Nonessential
SAOUHSC_02999,,1,359,NE,Nonessential
SAOUHSC_03000,,1,359,NE,Nonessential
SAOUHSC_03001,,1,359,NE,Nonessential
SAOUHSC_03002,,1,359,NE,Nonessential
SAOUHSC_03003,,1,359,NE,Nonessential
SAOUHSC_03004,,1,359,NE,Nonessential
SAOUHSC_03005,,1,359,NE,Nonessential
SAOUHSC_03006,,1,359,NE,Nonessential
SAOUHSC_03008,,1,359,NE,Nonessential
SAOUHSC_03009,,1,359,NE,Nonessential
SAOUHSC_03010,hisH,1,359,NE,Nonessential
