,Stenotrophomonas maltophilia_gapfilled_0,Stenotrophomonas maltophilia_gapfilled_3
rxn05733_c,164.55185676108792,164.5518567610861
rxn03002_c,164.55185676108792,164.5518567610861
rxn03241_c,164.55185676108792,164.5518567610861
rxn00882_c,164.55185676108792,164.5518567610861
rxn08352_c,164.55185676108792,164.5518567610861
rxn05374_c,-2.6141616243185517e-14,-2.701445195547113e-13
rxn01116_c,8.131637810792353e-13,-4.193797689922276e-12
rxn05407_c,3.460271408847809e-14,-1.4658254292543923e-14
rxn01547_c,5.1904071132717136e-14,1.843787920339749e-14
rxn05372_c,0.0,-4.0830245399186824e-14
rxn02961_c,164.55185676108619,164.55185676108553
rxn00903_c,164.55185676108653,164.55185676108528
rxn09114_c,164.55185676108653,164.55185676108528
rxn08126_c,164.55185676108653,164.55185676108528
EX_cpd00118_e,164.55185676108653,164.55185676108528
rxn04453_c,164.55185676108653,164.55185676108528
rxn12634_c,164.55185676108653,164.55185676108528
EX_cpd11576_e,164.55185676108653,164.55185676108528
rxn00258_c,164.55185676108619,164.5518567610898
rxn03365_c,164.55185676108619,164.5518567610898
rxn04133_c,164.55185676108619,164.5518567610898
rxn01297_c,164.55185676108616,164.5518567610846
rxn04043_c,164.55185676108596,164.55185676108513
rxn14256_c,164.55185676108596,164.55185676108513
rxn11716_c,164.55185676108596,164.55185676108513
rxn03618_c,164.55185676108596,164.55185676108513
rxn00646_c,164.55185676108596,164.55185676108513
rxn01530_c,164.55185676108596,164.55185676108513
rxn05363_c,-4.634916292685032e-14,2.0385213162222444e-13
rxn01333_c,161.7306329059479,161.7306329059484
rxn01331_c,164.55185676108655,164.55185676108695
rxn00748_c,164.55185676108655,164.55185676108695
rxn09113_c,2.0535345295101414e-13,9.711897892274683e-14
rxn06377_c,164.55185676108633,164.55185676108536
rxn00785_c,-6.250971868069495e-12,-3.870941143352172e-14
rxn00655_c,164.5518567610901,164.55185676108667
rxn08086_c,164.5518567610901,164.55185676108667
rxn03182_c,0.0,-1.0645088144218474e-13
rxn00866_c,164.55185676108613,164.55185676108536
rxn08299_c,164.55185676108613,164.55185676108536
rxn03958_c,-4.027285946478063e-14,2.7462167149082347e-15
rxn10770_c,164.55185676108604,164.55185676108655
rxn05401_c,4.672249320326746e-13,-2.1651962319862427e-14
rxn04736_c,164.55185676108673,164.5518567610855
rxn00499_c,164.55185676108644,164.5518567610855
rxn02548_c,164.55185676108644,164.5518567610855
rxn08333_c,-8.069002518899932e-13,2.9370679905695916e-13
rxn08647_c,164.55185676109363,164.55185676108346
rxn00011_c,164.55185676109355,164.55185676108647
rxn00708_c,164.55185676109355,164.55185676108647
rxn05307_c,164.55185676108638,164.55185676108647
rxn05244_c,164.5518567610867,164.55185676108644
rxn00529_c,164.5518567610867,164.55185676108644
rxn02269_c,164.55185676108658,164.55185676108633
rxn08296_c,164.55185676108658,164.55185676108633
rxn02172_c,164.55185676108658,164.55185676108633
rxn10225_c,164.55185676108658,164.55185676108633
rxn01499_c,164.55185676108658,164.55185676108633
rxn00881_c,164.55185676108658,164.55185676108633
rxn05312_c,164.55185676108658,164.55185676108619
rxn03136_c,164.55185676108658,164.55185676108619
EX_cpd05158_e,164.55185676108658,164.55185676108619
rxn02831_c,164.55185676108658,164.55185676108619
rxn05814_c,164.55185676108658,164.55185676108619
rxn03242_c,164.55185676108658,164.55185676108619
rxn02107_c,164.55185676108658,164.55185676108619
rxn00912_c,164.55185676108658,164.55185676108619
EX_cpd00007_e,164.5518567610865,164.55185676108619
rxn10481_c,2.0012125124849277e-14,-6.537521243136703e-13
rxn05392_c,1.1435500071342443e-14,-3.2320329741349994e-13
rxn06577_c,164.5518567610851,164.55185676108596
rxn00216_c,164.55185676108775,164.55185676108667
rxn02213_c,-6.927331122277368e-10,-1.627029252914143e-13
EX_cpd00066_e,162.19525525923288,162.19525525923225
rxn00248_c,164.55185676108704,164.5518567610863
EX_cpd00214_e,164.55185676108704,164.5518567610863
EX_cpd00058_e,4.620122136655683e-14,-1.7336227978069523e-13
rxn07876_c,164.55185676108604,164.55185676108627
rxn02796_c,164.5518567610863,164.55185676108627
rxn01997_c,0.0,8.333078239488907e-14
rxn00505_c,164.55185676108678,164.551856761086
rxn00222_c,164.5518567610867,164.551856761086
EX_cpd00023_e,164.5518567610867,164.55185676108616
rxn01329_c,164.5518567610867,164.55185676108593
rxn04792_c,164.5518567610867,164.55185676108593
rxn02341_c,164.5518567610867,164.55185676108593
rxn11720_c,164.5518567610867,164.55185676108593
rxn05402_c,-4.374127388455265e-14,-1.140080809257277e-13
rxn00721_c,164.5518567610874,164.55185676108562
rxn08710_c,-2.0378985379986328e-13,-4.993466555298441e-14
EX_cpd00117_e,164.5518567610864,164.55185676108667
rxn05305_c,163.3596835418272,163.35968354182714
rxn05369_c,2.4565623531664595e-13,-6.568259177176415e-14
rxn11838_c,164.55185676108968,164.5518567610861
EX_cpd00072_e,164.55185676108968,164.5518567610861
rxn08976_c,164.55185676109343,164.5518567610861
rxn12225_c,4.3541387652002404e-14,2.1089846195612442e-13
rxn08309_c,164.5518567610833,164.55185676108647
rxn10253_c,164.5518567610833,164.55185676108647
rxn10226_c,0.0,4.52482255434551e-13
rxn00137_c,-2.367210737659269e-13,7.179623250766312e-14
rxn02508_c,-3.9453512294321143e-13,-4.578920842840442e-13
rxn05396_c,-7.89070245886423e-14,-2.469680658314777e-13
rxn00802_c,164.55185676108218,164.55185676108655
rxn00915_c,-6.362068261388704e-12,-1.0198900189147813e-13
rxn01302_c,164.55185676108474,164.55185676108732
rxn00410_c,164.55185676108468,164.55185676108715
rxn10202_c,164.55185676108468,164.55185676108715
rxn09106_c,1.2021640864566143e-13,-1.5586228593240352e-13
bio1,0.0,0.0
rxn01438_c,164.55185676108627,164.5518567610865
rxn04271_c,164.55185676108601,164.551856761087
rxn10232_c,-7.193028199836016e-14,3.520038906742982e-14
EX_cpd00098_e,164.55185676108562,164.55185676108607
rxn01867_c,164.55185676108562,164.55185676108607
rxn04270_c,164.55185676108562,164.55185676108607
rxn03456_c,164.55185676108562,164.55185676108607
rxn04139_c,-3.2784751939987283e-14,-2.9719386668234646e-14
rxn02206_c,164.5518567610866,164.5518567610865
rxn05425_c,164.5518567610866,164.5518567610861
rxn00305_c,164.5518567610866,164.5518567610861
rxn05573_c,164.55185676108664,164.551856761087
rxn00493_c,164.55185676108664,164.551856761087
rxn04989_c,164.55185676108664,164.551856761087
rxn01635_c,164.55185676108664,164.551856761087
rxn05456_c,164.55185676108664,164.551856761087
rxn04658_c,164.55185676108664,164.551856761087
rxn05370_c,-1.0407759423949232e-13,1.7629185962475393e-14
rxn01519_c,164.55185676108565,164.55185676107783
rxn10259_c,6.030862904645146e-14,1.0714431091452787e-13
rxn00929_c,164.5518567610869,164.55185676108584
rxn12646_c,164.5518567610869,164.55185676108584
rxn05582_c,164.55185676108707,164.55185676108596
rxn00161_c,164.55185676108712,164.55185676108596
rxn01974_c,164.55185676108619,164.55185676108582
rxn11717_c,164.55185676108619,164.55185676108582
rxn09562_c,164.55185676108619,164.55185676108582
rxn04704_c,164.55185676108619,164.55185676108582
rxn10052_c,-2.7303820446293525e-13,-1.4973826214906823e-12
rxn01791_c,164.55185676108624,164.5518567610863
rxn01521_c,164.55185676108624,164.5518567610863
EX_cpd00709_e,164.55185676108624,164.5518567610863
rxn01961_c,164.55185676108624,164.5518567610863
rxn05610_c,164.55185676108624,164.5518567610863
rxn00465_c,164.55185676108658,164.5518567610861
rxn00020_c,164.55185676108658,164.5518567610861
rxn08089_c,164.55185676108658,164.5518567610861
rxn00781_c,141.0752552177418,141.075255217744
rxn06673_c,164.5518567610856,164.55185676108607
rxn02474_c,6.240437558379177e-14,-2.824030753777118e-14
rxn08204_c,164.55185676108604,164.5518567610859
rxn03439_c,5.622016484618982e-14,6.364951250129938e-13
EX_cpd00129_e,164.55185676108667,164.55185676108553
rxn05397_c,1.2144780606116563e-13,-1.742102802241498e-12
rxn04977_c,164.55185676108601,164.55185676108593
rxn02067_c,164.55185676108601,164.55185676108593
rxn00771_c,164.55185676108601,164.55185676108593
rxn00790_c,164.55185676108601,164.55185676108593
rxn05108_c,164.55185676108601,164.55185676108593
rxn02288_c,8.690050330866343e-13,1.2086203011714322e-13
rxn00127_c,164.55185676108601,164.55185676108647
rxn07258_c,164.55185676108613,164.5518567610856
rxn06848_c,1.4641901451329027e-14,-4.575819235958004e-13
rxn05049_c,164.55185676108673,164.5518567610851
rxn10122_c,164.55185676108673,164.55185676108812
rxn03402_c,164.55185676108673,164.55185676108812
rxn03167_c,8.502784468502566e-12,9.707803593082114e-14
rxn03839_c,164.55185676108715,164.55185676108923
rxn10030_c,164.55185676108715,164.55185676108923
rxn00674_c,141.0444486523617,141.04444865235874
rxn00705_c,164.55185676108565,164.5518567610823
rxn03062_c,164.55185676108565,164.5518567610824
rxn05391_c,1.276903873511483e-13,4.630734123287707e-13
rxn00616_c,164.5518567610861,164.5518567610863
rxn00707_c,164.5518567610861,164.5518567610863
rxn11722_c,164.5518567610861,164.5518567610863
rxn01396_c,164.5518567610861,164.5518567610863
EX_cpd10515_e,164.5518567610861,164.5518567610863
rxn03249_c,164.5518567610861,164.5518567610863
rxn09320_c,164.5518567610861,164.5518567610863
rxn05371_c,-3.84582812756744e-13,-1.9394187770677097e-13
rxn00239_c,164.551856761086,164.55185676108584
rxn01011_c,164.551856761086,164.5518567610857
rxn00256_c,164.55185676108687,164.5518567610861
rxn07720_c,164.55185676108687,164.55185676108644
rxn05602_c,164.55185676108687,164.5518567610861
rxn11040_c,-1.3058375903383372e-12,2.2113292604765163e-12
rxn00132_c,164.55185676108653,164.55185676108644
rxn01517_c,164.55185676108653,164.55185676108707
rxn06823_c,164.55185676108653,164.55185676108707
rxn02331_c,-1.6298620148588748e-14,-2.366355564284006e-12
rxn03872_c,164.55185676108775,164.5518567610861
rxn03080_c,8.763285304208182e-14,1.7405389164038334e-13
rxn00910_c,164.55185676108624,164.55185676108565
rxn10229_c,164.55185676108624,164.55185676108565
rxn03917_c,7.652015077774213e-12,-1.5662180795582336e-13
rxn02504_c,7.563626689379247e-12,-3.3561815990533574e-14
rxn00022_c,164.55185676108616,164.55185676108658
EX_cpd00531_e,164.55185676108616,164.55185676108658
rxn01507_c,164.55185676108616,164.55185676108658
rxn05394_c,5.0278137269667294e-14,2.6240208698772394e-13
rxn06023_c,-3.591295519261949e-14,-1.571398610927166e-12
rxn00119_c,4.309554623114339e-14,-9.257711258143724e-14
rxn03918_c,1.0055627453933459e-13,-8.803862862064362e-13
rxn05248_c,164.5518567610859,164.55185676108317
rxn01029_c,164.5518567610859,164.5518567610829
rxn05034_c,164.5518567610859,164.5518567610829
rxn02085_c,164.5518567610859,164.5518567610829
rxn03512_c,164.5518567610859,164.5518567610829
rxn01303_c,164.55185676108565,164.55185676108724
rxn08620_c,0.0,3.5123321947237046e-13
rxn00290_c,162.78935564681453,162.7893556468181
rxn00727_c,164.55185676108607,164.5518567610931
rxn02303_c,6.690627424646668e-12,-4.815219141002811e-14
rxn03419_c,164.55185676108496,164.5518567610866
rxn08548_c,164.55185676108496,164.5518567610866
rxn00405_c,164.55185676108496,164.5518567610866
rxn00555_c,164.55185676108533,164.5518567610862
rxn00506_c,164.55185676108533,164.5518567610862
rxn01241_c,164.55185676108545,164.5518567610862
rxn00653_c,164.55185676108545,164.5518567610862
rxn02418_c,164.55185676108545,164.5518567610862
rxn05413_c,164.55185676108545,164.5518567610862
rxn02916_c,164.55185676108545,164.5518567610862
rxn00086_c,164.55185676108545,164.5518567610937
rxn00187_c,164.55185676108545,164.5518567610937
rxn07230_c,164.55185676108545,164.5518567610937
rxn00741_c,164.55185676108545,164.5518567610937
rxn05421_c,164.55185676108545,164.5518567610937
rxn01868_c,164.55185676108545,164.5518567610937
rxn08297_c,164.55185676108545,164.5518567610937
rxn01437_c,164.55185676108545,164.5518567610937
rxn05342_c,0.0,-5.617286894592872e-14
EX_cpd00009_e,164.55185676108658,164.55185676108601
rxn05379_c,2.905091938244583e-12,8.93911045064204e-14
rxn04113_c,164.55185676108565,164.55185676108647
rxn12846_c,164.55185676108565,164.5518567610864
rxn02484_c,164.55185676108565,164.5518567610864
rxn01000_c,164.55185676108565,164.5518567610864
rxn01522_c,164.55185676108565,164.5518567610864
rxn06060_c,164.55185676108565,164.5518567610863
rxn02402_c,164.55185676108565,164.5518567610863
rxn03849_c,164.55185676108565,164.5518567610863
rxn01603_c,-8.87974137101197e-12,-1.7436633049316883e-12
rxn09450_c,164.55185676108357,164.5518567610846
rxn00834_c,164.55185676108363,164.55185676108766
rxn07056_c,164.55185676108363,164.55185676108766
rxn05647_c,164.55185676108363,164.55185676108766
rxn01520_c,0.0,-1.8364512026842364e-13
rxn00559_c,164.5518567610864,164.5518567610857
rxn01800_c,164.5518567610865,164.5518567610857
rxn05953_c,164.5518567610865,164.5518567610857
rxn01975_c,164.5518567610865,164.55185676108584
rxn05376_c,-4.1534986527024394e-13,-2.938842916789936e-13
rxn05569_c,164.55185676108658,164.5518567610866
EX_cpd00137_e,164.55185676108658,164.5518567610866
rxn05361_c,1.8684908727156973e-28,1.2880126796024281e-13
rxn01927_c,164.55185676108533,164.55185676108613
rxn00988_c,164.55185676108533,164.55185676108613
rxn00641_c,164.55185676108533,164.55185676108613
rxn05360_c,3.2108084197885947e-14,5.054490892905169e-12
EX_cpd00029_e,164.55185676108263,164.55185676107914
rxn03923_c,164.55185676108263,164.55185676108144
rxn10042_c,141.0444486523601,141.04444865235897
rxn05349_c,164.55185676108715,164.5518567610856
rxn01604_c,164.55185676108715,164.5518567610856
rxn02405_c,1.003126261322216e-13,3.8231572451495906e-27
rxn09677_c,164.5518567610857,164.55185676108567
rxn02404_c,-4.38407947948305e-13,-7.362775970645353e-14
rxn00337_c,164.5518567610872,164.55185676108601
rxn03384_c,164.55185676108732,164.55185676108601
rxn02160_c,-2.1334564211608398e-14,5.23304831667118e-13
rxn00012_c,164.55185676108613,164.55185676108547
rxn05163_c,164.55185676108613,164.55185676108547
rxn00838_c,-8.396019780029418e-12,5.018410053065683e-12
rxn14089_c,164.55185676108522,164.5518567610863
rxn10254_c,164.55185676108522,164.55185676108624
EX_cpd04097_e,164.55185676108522,164.55185676108624
rxn08528_c,164.55185676108624,164.55185676108704
rxn08900_c,164.55185676108624,164.55185676108704
rxn00376_c,164.55185676108624,164.55185676108704
